popularity,budget,revenue,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
1.138395,40000000,34227298,109,Thriller,408,5.5,2015,36799983.8080071,31489100.3047958
1.125239,8000000,3759286,90,Animation,259,6.7,2015,7359996.76160142,3458541.59824169
1.125239,8000000,3759286,90,Comedy,259,6.7,2015,7359996.76160142,3458541.59824169
1.125239,8000000,3759286,90,Drama,259,6.7,2015,7359996.76160142,3458541.59824169
1.125239,8000000,3759286,90,Romance,259,6.7,2015,7359996.76160142,3458541.59824169
1.03839,2000000,1477002,102,Drama,186,6.8,2015,1839999.19040035,1358841.24210985
1.03839,2000000,1477002,102,Romance,186,6.8,2015,1839999.19040035,1358841.24210985
1.007054,11000000,27391084,95,Mystery,319,6.1,2015,10119995.5472019,25199786.192094
1.007054,11000000,27391084,95,Drama,319,6.1,2015,10119995.5472019,25199786.192094
0.956096,18000000,41325328,100,Comedy,152,5.5,2015,16559992.7136032,38019285.0315145
0.956096,18000000,41325328,100,Drama,152,5.5,2015,16559992.7136032,38019285.0315145
0.956096,18000000,41325328,100,Music,152,5.5,2015,16559992.7136032,38019285.0315145
0.950793,12000000,60273173,100,Drama,122,5.6,2015,11039995.1424021,55451294.7614303
0.950793,12000000,60273173,100,Thriller,122,5.6,2015,11039995.1424021,55451294.7614303
0.93762,10000000,7587485,97,Drama,265,5.9,2015,9199995.95200178,6980483.12858742
0.93762,10000000,7587485,97,Comedy,265,5.9,2015,9199995.95200178,6980483.12858742
0.927339,40000000,106511453,100,Comedy,661,5.9,2015,36799983.8080071,97990493.6441828
0.906036,25000000,24902723,120,History,262,5.8,2015,22999989.8800044,22910495.0793821
0.906036,25000000,24902723,120,Drama,262,5.8,2015,22999989.8800044,22910495.0793821
0.898295999999999,14000000,16002420,106,Drama,231,7.1,2015,12879994.3328024,14722219.9222232
0.898295999999999,14000000,16002420,106,History,231,7.1,2015,12879994.3328024,14722219.9222232
0.880937999999999,6000000,11122090,96,Drama,412,6.2,2015,5519997.57120106,10232318.2977799
0.880937999999999,6000000,11122090,96,Music,412,6.2,2015,5519997.57120106,10232318.2977799
0.880937999999999,6000000,11122090,96,Romance,412,6.2,2015,5519997.57120106,10232318.2977799
0.832487,10000000,85978266,122,Drama,196,6.4,2015,9199995.95200178,79099969.9160132
0.832487,10000000,85978266,122,Comedy,196,6.4,2015,9199995.95200178,79099969.9160132
0.829111,20000000,6420319,106,Comedy,113,7.1,2015,18399991.9040035,5906690.88105601
0.829111,20000000,6420319,106,Drama,113,7.1,2015,18399991.9040035,5906690.88105601
0.829111,20000000,6420319,106,War,113,7.1,2015,18399991.9040035,5906690.88105601
0.814206,37000000,26250020,105,Adventure,469,5.2,2015,34039985.0224065,24150007.7739965
0.814206,37000000,26250020,105,Comedy,469,5.2,2015,34039985.0224065,24150007.7739965
0.814206,37000000,26250020,105,Romance,469,5.2,2015,34039985.0224065,24150007.7739965
0.795762,28000000,7002261,108,Drama,122,5.7,2015,25759988.6656049,6442077.28548599
0.795762,28000000,7002261,108,Comedy,122,5.7,2015,25759988.6656049,6442077.28548599
0.706023,7000000,573335,103,Romance,86,7.1,2015,6439997.16640124,527467.967914094
0.706023,7000000,573335,103,Drama,86,7.1,2015,6439997.16640124,527467.967914094
0.699932,3000000,695269,134,Drama,307,4.7,2015,2759998.78560053,639647.198555232
0.699932,3000000,695269,134,Romance,307,4.7,2015,2759998.78560053,639647.198555232
0.69957,9600000,2541554,121,Drama,89,6.4,2015,8831996.11392171,2338228.65117939
0.690479,10000000,10835752,107,Comedy,114,6.6,2015,9199995.95200178,9968887.45368952
0.690479,10000000,10835752,107,Drama,114,6.6,2015,9199995.95200178,9968887.45368952
0.690479,10000000,10835752,107,Music,114,6.6,2015,9199995.95200178,9968887.45368952
0.689578999999999,15000000,3020664,100,Comedy,56,5.1,2015,13799993.9280026,2779009.65723575
0.689578999999999,15000000,3020664,100,Music,56,5.1,2015,13799993.9280026,2779009.65723575
0.689578999999999,15000000,3020664,100,War,56,5.1,2015,13799993.9280026,2779009.65723575
0.673792,1000000,14444999,95,Comedy,87,6.6,2015,919999.595200178,13289393.2326669
0.673792,1000000,14444999,95,Drama,87,6.6,2015,919999.595200178,13289393.2326669
0.673792,1000000,14444999,95,Romance,87,6.6,2015,919999.595200178,13289393.2326669
0.669351,13000000,1784763,91,Thriller,164,4.5,2015,11959994.7376023,1641981.23752825
0.669351,13000000,1784763,91,Horror,164,4.5,2015,11959994.7376023,1641981.23752825
0.661471,8000000,1411927,112,Drama,121,6.8,2015,7359996.76160142,1298972.2684522
0.661163,14000000,12314651,93,Comedy,244,5.0,2015,12879994.3328024,11329473.9350314
0.654046,4000000,143101,97,Drama,35,5.0,2015,3679998.38080071,131652.86207274
0.602165,8000000,35991087,104,Drama,171,5.4,2015,7359996.76160142,33111785.4708143
0.602165,8000000,35991087,104,Adventure,171,5.4,2015,7359996.76160142,33111785.4708143
0.602165,8000000,35991087,104,Comedy,171,5.4,2015,7359996.76160142,33111785.4708143
0.599655,3300000,64110728,83,Thriller,327,4.9,2015,3035998.66416058,58981843.8079887
0.599655,3300000,64110728,83,Horror,327,4.9,2015,3035998.66416058,58981843.8079887
0.577814,35000000,14431253,90,Comedy,241,4.9,2015,32199985.8320062,13276746.9182313
0.570743999999999,2000000,45431,95,Fantasy,129,5.7,2015,1839999.19040035,41796.5016095392
0.570743999999999,2000000,45431,95,Thriller,129,5.7,2015,1839999.19040035,41796.5016095392
0.532205,100000,42664410,87,Horror,247,5.0,2015,91999.9595200178,39251239.9294544
0.532205,100000,42664410,87,Thriller,247,5.0,2015,91999.9595200178,39251239.9294544
0.524315,10000000,3334927,122,Drama,82,5.4,2015,9199995.95200178,3068131.49002214
0.524315,10000000,3334927,122,Romance,82,5.4,2015,9199995.95200178,3068131.49002214
0.46209,9000000,21571189,121,Drama,72,6.7,2015,8279996.3568016,19845485.1479865
0.450872,13000000,1646788,123,Drama,19,5.6,2015,11959994.7376023,1515044.29338051
0.450872,13000000,1646788,123,Music,19,5.6,2015,11959994.7376023,1515044.29338051
0.435582,5000000,2333684,119,Drama,69,5.7,2015,4599997.97600089,2146988.33532513
0.435582,5000000,2333684,119,Music,69,5.7,2015,4599997.97600089,2146988.33532513
0.435582,5000000,2333684,119,Adventure,69,5.7,2015,4599997.97600089,2146988.33532513
0.435582,5000000,2333684,119,Fantasy,69,5.7,2015,4599997.97600089,2146988.33532513
0.424813,6000000,90777,137,Drama,306,7.5,2015,5519997.57120106,83514.8032534865
0.424813,6000000,90777,137,War,306,7.5,2015,5519997.57120106,83514.8032534865
0.414913,3000000,3387000,83,Thriller,91,5.0,2015,2759998.78560053,3116038.628943
0.414913,3000000,3387000,83,Horror,91,5.0,2015,2759998.78560053,3116038.628943
0.402236,447524,771317,101,Drama,47,4.2,2015,411721.898842364,709611.327771015
0.402236,447524,771317,101,Comedy,47,4.2,2015,411721.898842364,709611.327771015
0.365901,10000000,17472,111,Drama,48,5.0,2015,9199995.95200178,16074.2329273375
0.365901,10000000,17472,111,Thriller,48,5.0,2015,9199995.95200178,16074.2329273375
0.336107,2000000,2801508,97,Crime,55,5.7,2015,1839999.19040035,2577386.22595006
0.336107,2000000,2801508,97,Drama,55,5.7,2015,1839999.19040035,2577386.22595006
0.336107,2000000,2801508,97,Thriller,55,5.7,2015,1839999.19040035,2577386.22595006
0.298751,5000000,4842699,121,Drama,24,5.7,2015,4599997.97600089,4455281.1196763
0.259794,600000,7087452,78,Drama,81,5.6,2015,551999.757120106,6520452.97100069
0.259794,600000,7087452,78,Comedy,81,5.6,2015,551999.757120106,6520452.97100069
0.731022,3000000,67790117,120,Drama,57,6.9,2015,2759998.78560053,62366880.1985727
0.076109,13500000,187674,129,Drama,14,5.6,2015,12419994.5352024,172660.004029598
24.949134,165000000,621752480,169,Adventure,6498,8.0,2014,151980023.37729,572690645.122961
24.949134,165000000,621752480,169,Drama,6498,8.0,2014,151980023.37729,572690645.122961
24.949134,165000000,621752480,169,Science Fiction,6498,8.0,2014,151980023.37729,572690645.122961
14.311205,170000000,773312399,121,Action,5612,7.9,2014,156585478.631148,712291130.169508
14.311205,170000000,773312399,121,Science Fiction,5612,7.9,2014,156585478.631148,712291130.169508
14.311205,170000000,773312399,121,Adventure,5612,7.9,2014,156585478.631148,712291130.169508
12.971027,170000000,714766572,136,Action,3848,7.6,2014,156585478.631148,658365092.859794
12.971027,170000000,714766572,136,Adventure,3848,7.6,2014,156585478.631148,658365092.859794
12.971027,170000000,714766572,136,Science Fiction,3848,7.6,2014,156585478.631148,658365092.859794
11.422751,20000000,78739897,101,Action,2712,7.0,2014,18421821.0154291,72526614.4653665
11.422751,20000000,78739897,101,Thriller,2712,7.0,2014,18421821.0154291,72526614.4653665
10.739009,125000000,752100229,123,Science Fiction,3590,6.6,2014,115136381.346432,692752790.215065
10.739009,125000000,752100229,123,Adventure,3590,6.6,2014,115136381.346432,692752790.215065
10.739009,125000000,752100229,123,Thriller,3590,6.6,2014,115136381.346432,692752790.215065
10.174599,250000000,955119788,144,Adventure,3110,7.1,2014,230272762.692864,879752289.141534
10.174599,250000000,955119788,144,Fantasy,3110,7.1,2014,230272762.692864,879752289.141534
8.691294,165000000,652105443,102,Adventure,4185,7.8,2014,151980023.37729,600648487.706658
8.691294,165000000,652105443,102,Family,4185,7.8,2014,151980023.37729,600648487.706658
8.691294,165000000,652105443,102,Animation,4185,7.8,2014,151980023.37729,600648487.706658
8.691294,165000000,652105443,102,Action,4185,7.8,2014,151980023.37729,600648487.706658
8.691294,165000000,652105443,102,Comedy,4185,7.8,2014,151980023.37729,600648487.706658
8.110711,14000000,233555708,113,History,3478,8.0,2014,12895274.7108004,215126072.495392
8.110711,14000000,233555708,113,Drama,3478,8.0,2014,12895274.7108004,215126072.495392
8.110711,14000000,233555708,113,Thriller,3478,8.0,2014,12895274.7108004,215126072.495392
8.110711,14000000,233555708,113,War,3478,8.0,2014,12895274.7108004,215126072.495392
7.137273,34000000,348319861,113,Action,3425,7.0,2014,31317095.7262296,320834306.773058
7.137273,34000000,348319861,113,Mystery,3425,7.0,2014,31317095.7262296,320834306.773058
7.137273,34000000,348319861,113,Science Fiction,3425,7.0,2014,31317095.7262296,320834306.773058
7.137273,34000000,348319861,113,Thriller,3425,7.0,2014,31317095.7262296,320834306.773058
6.90714799999999,18000000,103215094,119,Drama,2801,7.3,2014,16579638.9138862,95070499.387935
6.90714799999999,18000000,103215094,119,Comedy,2801,7.3,2014,16579638.9138862,95070499.387935
6.438727,61000000,369330363,145,Mystery,3720,7.9,2014,56186554.097059,340186892.137474
6.438727,61000000,369330363,145,Thriller,3720,7.9,2014,56186554.097059,340186892.137474
6.438727,61000000,369330363,145,Drama,3720,7.9,2014,56186554.097059,340186892.137474
6.415818,68000000,211817906,135,War,2572,7.4,2014,62634191.4524592,195103577.60975
6.415818,68000000,211817906,135,Drama,2572,7.4,2014,62634191.4524592,195103577.60975
6.415818,68000000,211817906,135,Action,2572,7.4,2014,62634191.4524592,195103577.60975
6.286692,127000000,349424282,97,Adventure,1111,6.1,2014,116978563.447975,321851579.072442
6.286692,127000000,349424282,97,Comedy,1111,6.1,2014,116978563.447975,321851579.072442
6.286692,127000000,349424282,97,Fantasy,1111,6.1,2014,116978563.447975,321851579.072442
6.286692,127000000,349424282,97,Family,1111,6.1,2014,116978563.447975,321851579.072442
6.14502,85000000,288747895,139,Action,3038,6.9,2014,78292739.315574,265963102.013597
6.14502,85000000,288747895,139,Science Fiction,3038,6.9,2014,78292739.315574,265963102.013597
6.14502,85000000,288747895,139,Thriller,3038,6.9,2014,78292739.315574,265963102.013597
6.052479,250000000,746000000,131,Action,4006,7.6,2014,230272762.692864,687133923.875509
6.052479,250000000,746000000,131,Adventure,4006,7.6,2014,230272762.692864,687133923.875509
6.052479,250000000,746000000,131,Fantasy,4006,7.6,2014,230272762.692864,687133923.875509
6.052479,250000000,746000000,131,Science Fiction,4006,7.6,2014,230272762.692864,687133923.875509
5.947136,40000000,463360063,89,Action,3699,6.3,2014,36843642.0308583,426796807.314199
5.947136,40000000,463360063,89,Science Fiction,3699,6.3,2014,36843642.0308583,426796807.314199
5.787396,125000000,477200000,101,Science Fiction,1836,5.8,2014,115136381.346432,439544649.42814
5.787396,125000000,477200000,101,Action,1836,5.8,2014,115136381.346432,439544649.42814
5.787396,125000000,477200000,101,Adventure,1836,5.8,2014,115136381.346432,439544649.42814
5.787396,125000000,477200000,101,Fantasy,1836,5.8,2014,115136381.346432,439544649.42814
5.787396,125000000,477200000,101,Comedy,1836,5.8,2014,115136381.346432,439544649.42814
5.701683,40000000,126069509,97,Comedy,1150,5.3,2014,36843642.0308583,116121496.515052
5.522641,8500000,38697217,117,Crime,2087,7.6,2014,7829273.9315574,35643660.2684612
5.522641,8500000,38697217,117,Drama,2087,7.6,2014,7829273.9315574,35643660.2684612
5.522641,8500000,38697217,117,Thriller,2087,7.6,2014,7829273.9315574,35643660.2684612
4.983782,210000000,245500000,165,Science Fiction,2161,5.9,2014,193429120.662006,226127852.964393
4.983782,210000000,245500000,165,Action,2161,5.9,2014,193429120.662006,226127852.964393
4.983782,210000000,245500000,165,Adventure,2161,5.9,2014,193429120.662006,226127852.964393
4.93082,30000000,174600318,99,Comedy,2802,7.9,2014,27632731.5231437,160822790.371651
4.93082,30000000,174600318,99,Drama,2802,7.9,2014,27632731.5231437,160822790.371651
4.780419,3300000,13993093,105,Drama,2372,8.2,2014,3039600.46754581,12888912.7349127
4.780419,3300000,13993093,105,Music,2372,8.2,2014,3039600.46754581,12888912.7349127
4.452507,170000000,708200000,130,Science Fiction,2625,7.4,2014,156585478.631148,652316682.156347
4.452507,170000000,708200000,130,Action,2625,7.4,2014,156585478.631148,652316682.156347
4.452507,170000000,708200000,130,Drama,2625,7.4,2014,156585478.631148,652316682.156347
4.452507,170000000,708200000,130,Thriller,2625,7.4,2014,156585478.631148,652316682.156347
4.145209,55000000,192330738,132,Thriller,2100,7.2,2014,50660007.7924302,177154121.56007
4.145209,55000000,192330738,132,Action,2100,7.2,2014,50660007.7924302,177154121.56007
4.145209,55000000,192330738,132,Crime,2100,7.2,2014,50660007.7924302,177154121.56007
4.105685,42000000,106645357,108,Comedy,1033,6.1,2014,38685824.1324013,98230083.9390274
4.101979,200000000,705717432,142,Action,2813,6.6,2014,184218210.154291,650030010.988616
4.101979,200000000,705717432,142,Adventure,2813,6.6,2014,184218210.154291,650030010.988616
4.101979,200000000,705717432,142,Fantasy,2813,6.6,2014,184218210.154291,650030010.988616
3.990452,178000000,370541256,113,Action,3267,7.7,2014,163954207.037319,341302234.843216
3.990452,178000000,370541256,113,Science Fiction,3267,7.7,2014,163954207.037319,341302234.843216
3.989231,44000000,11305175,112,Action,1657,6.1,2014,40528006.2339442,10413095.5199052
3.989231,44000000,11305175,112,Comedy,1657,6.1,2014,40528006.2339442,10413095.5199052
3.863074,58800000,542307423,134,War,3004,7.5,2014,54160153.7853618,499514514.092232
3.863074,58800000,542307423,134,Action,3004,7.5,2014,54160153.7853618,499514514.092232
3.81374,140000000,268031828,153,Adventure,1377,5.6,2014,128952747.108004,246881718.092715
3.81374,140000000,268031828,153,Drama,1377,5.6,2014,128952747.108004,246881718.092715
3.81374,140000000,268031828,153,Action,1377,5.6,2014,128952747.108004,246881718.092715
3.689601,160000000,529076069,123,Action,2169,6.2,2014,147374568.123433,487327232.333243
3.689601,160000000,529076069,123,Science Fiction,2169,6.2,2014,147374568.123433,487327232.333243
3.689601,160000000,529076069,123,Thriller,2169,6.2,2014,147374568.123433,487327232.333243
3.582315,180000000,758410378,97,Fantasy,2928,7.0,2014,165796389.138862,698565011.988
3.582315,180000000,758410378,97,Adventure,2928,7.0,2014,165796389.138862,698565011.988
3.582315,180000000,758410378,97,Action,2928,7.0,2014,165796389.138862,698565011.988
3.582315,180000000,758410378,97,Family,2928,7.0,2014,165796389.138862,698565011.988
3.582315,180000000,758410378,97,Romance,2928,7.0,2014,165796389.138862,698565011.988
3.573028,15000000,32556119,108,Crime,481,6.0,2014,13816365.7615718,29987149.8587506
3.573028,15000000,32556119,108,Action,481,6.0,2014,13816365.7615718,29987149.8587506
3.573028,15000000,32556119,108,Thriller,481,6.0,2014,13816365.7615718,29987149.8587506
3.489314,5000000,102529779,89,Horror,569,4.9,2014,4605455.25385729,94439261.8744755
3.489106,145000000,609123048,102,Fantasy,2152,7.7,2014,133558202.361861,561057788.331434
3.489106,145000000,609123048,102,Action,2152,7.7,2014,133558202.361861,561057788.331434
3.489106,145000000,609123048,102,Adventure,2152,7.7,2014,133558202.361861,561057788.331434
3.489106,145000000,609123048,102,Animation,2152,7.7,2014,133558202.361861,561057788.331434
3.489106,145000000,609123048,102,Comedy,2152,7.7,2014,133558202.361861,561057788.331434
3.393741,2000000,13500000,100,Thriller,1003,6.6,2014,1842182.10154291,12434729.1854147
3.393741,2000000,13500000,100,Horror,1003,6.6,2014,1842182.10154291,12434729.1854147
3.34625,90000000,206172544,127,Action,1275,6.2,2014,82898194.5694313,189903685.193185
3.34625,90000000,206172544,127,Adventure,1275,6.2,2014,82898194.5694313,189903685.193185
3.34625,90000000,206172544,127,Thriller,1275,6.2,2014,82898194.5694313,189903685.193185
3.327799,60000000,469160692,100,Adventure,2268,7.5,2014,55265463.0462875,432139714.774945
3.327799,60000000,469160692,100,Fantasy,2268,7.5,2014,55265463.0462875,432139714.774945
3.327799,60000000,469160692,100,Animation,2268,7.5,2014,55265463.0462875,432139714.774945
3.327799,60000000,469160692,100,Comedy,2268,7.5,2014,55265463.0462875,432139714.774945
3.327799,60000000,469160692,100,Action,2268,7.5,2014,55265463.0462875,432139714.774945
3.260581,95000000,114178613,102,Adventure,675,5.1,2014,87503649.8232886,105168898.623797
3.260581,95000000,114178613,102,Fantasy,675,5.1,2014,87503649.8232886,105168898.623797
3.170271,15000000,121201940,123,Drama,1960,7.8,2014,13816365.7615718,111638022.270139
3.170271,15000000,121201940,123,Romance,1960,7.8,2014,13816365.7615718,111638022.270139
